timestamp,duration
1630679904324,596
1630679904920,586
1630679905506,591
1630679906097,593
1630679906690,593
1630679907283,596
1630679907879,592
1630679908471,583
1630679909054,580
1630679909634,576
1630679910210,575
1630679910785,567
1630679911352,562
1630679911914,561
1630679912475,568
1630679913043,575
1630679913618,580
1630679914198,579
1630679914777,590
1630679915367,599
1630679915966,595
1630679916561,586
1630679917147,588
1630679917735,588
1630679918323,583
1630679918906,575
1630679919481,573
1630679920054,572
1630679920626,568
1630679921194,564
1630679921758,566
1630679922324,571
1630679922895,569
1630679923464,569
1630679924033,569
1630679924602,577
1630679925179,579
1630679925758,574
1630679926332,569
1630679926901,568
1630679927469,571
1630679928040,565
1630679928605,560
1630679929165,561
1630679929726,562
1630679930288,557
1630679930845,557
1630679931402,561
1630679931963,565
1630679932528,568
1630679933096,568
1630679933664,569
1630679934233,576
1630679934809,578
1630679935387,573
1630679935960,568
1630679936528,576
1630679937104,577
1630679937681,575
1630679938256,574
1630679938830,581
1630679939411,584
1630679939995,586
1630679940581,582
1630679941163,589
1630679941752,595
1630679942347,593
1630679942940,587
1630679943527,585
1630679944112,586
1630679944698,579
1630679945277,571
1630679945848,563
1630679946411,565
1630679946976,564
1630679947540,564
1630679948104,567
1630679948671,580
1630679949251,598
1630679949849,608
1630679950457,602
1630679951059,607
1630679951666,616
1630679952282,619
1630679952901,615
1630679953516,604
1630679954120,607
1630679954727,604
1630679955331,593
1630679955924,588
1630679956512,590
1630679957102,597
1630679957699,598
1630679958297,599
1630679958896,601
1630679959497,610
1630679960107,611
1630679960718,606
1630679961324,607
1630679961931,611
1630679962542,607
1630679963149,602
1630679963751,597
1630679964348,605
1630679964953,613
1630679965566,608
1630679966174,603
1630679966777,607
1630679967384,609
1630679967993,605
1630679968598,598
1630679969196,598
1630679969794,595
1630679970389,595
1630679970984,592
1630679971576,593
1630679972169,591
1630679972760,585
1630679973345,576
1630679973921,572
1630679974493,575
1630679975068,581
1630679975649,585
1630679976234,591
1630679976825,605
1630679977430,624
1630679978054,624
1630679978678,623
1630679979301,626
1630679979927,624
1630679980551,613
1630679981164,604
1630679981768,599
1630679982367,599
1630679982966,590
1630679983556,583
1630679984139,581
1630679984720,584
1630679985304,591
1630679985895,596
1630679986491,596
1630679987087,598
1630679987685,607
1630679988292,606
1630679988898,597
1630679989495,594
1630679990089,597
1630679990686,599
1630679991285,591
1630679991876,587
1630679992463,589
1630679993052,596
1630679993648,595
1630679994243,593
1630679994836,597
1630679995433,606
1630679996039,613
1630679996652,606
1630679997258,598
1630679997856,592
1630679998448,590
1630679999038,578
1630679999616,573
1630680000189,569
1630680000758,573
1630680001331,585
1630680001916,589
1630680002505,589
1630680003094,602
1630680003696,615
1630680004311,611
1630680004922,603
1630680005525,608
1630680006133,613
1630680006746,601
1630680007347,593
1630680007940,588
1630680008528,588
1630680009116,584
1630680009700,573
1630680010273,566
1630680010839,566
1630680011405,561
1630680011966,549
1630680012515,545
1630680013060,543
1630680013603,550
1630680014153,554
1630680014707,554
1630680015261,561
1630680015822,578
1630680016400,596
1630680016996,596
1630680017592,593
1630680018185,600
1630680018785,606
1630680019391,595
1630680019986,588
1630680020574,589
1630680021163,589
1630680021752,585
1630680022337,578
1630680022915,579
1630680023494,585
1630680024079,592
1630680024671,598
1630680025269,592
1630680025861,590
1630680026451,594
1630680027045,598
1630680027643,603
1630680028246,600
1630680028846,592
1630680029438,597
1630680030035,600
1630680030635,600
1630680031235,593
1630680031828,591
1630680032419,597
1630680033016,605
1630680033621,607
1630680034228,599
1630680034827,590
1630680035417,588
1630680036005,592
1630680036597,593
1630680037190,590
1630680037780,583
1630680038363,580
1630680038943,585
1630680039528,592
1630680040120,591
1630680040711,585
1630680041296,584
1630680041880,587
1630680042467,584
1630680043051,573
1630680043624,567
1630680044191,565
1630680044756,565
1630680045321,559
1630680045880,552
1630680046432,546
1630680046978,543
1630680047521,541
1630680048062,544
1630680048606,548
1630680049154,558
1630680049712,566
1630680050278,562
1630680050840,560
1630680051400,566
1630680051966,570
1630680052536,572
1630680053108,566
1630680053674,566
1630680054240,575
1630680054815,583
1630680055398,598
1630680055996,615
1630680056611,614
1630680057225,602
1630680057827,605
1630680058432,607
1630680059039,602
1630680059641,591
1630680060232,585
1630680060817,586
1630680061403,590
1630680061993,593
1630680062586,585
1630680063171,574
1630680063745,572
1630680064317,574
1630680064891,582
1630680065473,581
1630680066054,578
1630680066632,581
1630680067213,585
1630680067798,582
1630680068380,573
1630680068953,574
1630680069527,576
1630680070103,580
1630680070683,575
1630680071258,572
1630680071830,581
1630680072411,586
1630680072997,588
1630680073585,585
1630680074170,587
1630680074757,592
1630680075349,592
1630680075941,586
1630680076527,587
1630680077114,592
1630680077706,600
1630680078306,597
1630680078903,592
1630680079495,597
1630680080092,604
1630680080696,602
1630680081298,596
1630680081894,601
1630680082495,601
1630680083096,595
1630680083691,589
1630680084280,588
1630680084868,590
1630680085458,587
1630680086045,589
1630680086634,593
1630680087227,599
1630680087826,594
1630680088420,586
1630680089006,594
1630680089600,582
1630680090182,590
1630680090772,576
1630680091348,568
1630680091916,561
1630680092477,555
1630680093032,546
1630680093578,535
1630680094113,534
1630680094647,537
1630680095184,539
1630680095723,533
1630680096256,527
1630680096783,524
1630680097307,520
1630680097827,519
1630680098346,511
1630680098857,507
1630680099364,503
1630680099867,500
1630680100367,493
1630680100860,493
1630680101353,492
1630680101845,496
1630680102341,509
1630680102850,526
1630680103376,543
1630680103919,546
1630680104465,540
1630680105005,548
1630680105553,558
1630680106111,565
1630680106676,563
1630680107239,559
1630680107798,553
1630680108351,550
1630680108901,551
1630680109452,555
1630680110007,559
1630680110566,555
1630680111121,556
1630680111677,560
1630680112237,569
1630680112806,576
1630680113382,582
1630680113964,573
1630680114537,572
1630680115109,575
1630680115684,578
1630680116262,580
1630680116842,570
1630680117412,568
1630680117980,568
1630680118548,572
1630680119120,571
1630680119691,565
1630680120256,562
1630680120818,570
1630680121388,575
1630680121963,584
1630680122547,578
1630680123125,573
1630680123698,576
1630680124274,579
1630680124853,574
1630680125427,568
1630680125995,567
1630680126562,565
1630680127127,559
1630680127686,547
1630680128233,546
1630680128779,545
1630680129324,547
1630680129871,550
1630680130421,552
1630680130973,556
1630680131529,560
1630680132089,555
1630680132644,551
1630680133195,549
1630680133744,539
1630680134283,533
1630680134816,527
1630680135343,516
1630680135859,512
1630680136371,505
1630680136876,509
1630680137385,512
1630680137897,520
1630680138417,532
1630680138949,565
1630680139514,607
1630680140121,605
1630680140726,590
1630680141316,588
1630680141904,589
1630680142493,578
1630680143071,576
1630680143647,581
1630680144228,583
1630680144811,576
1630680145387,565
1630680145952,549
1630680146501,541
1630680147042,540
1630680147582,538
1630680148120,533
1630680148653,532
1630680149185,540
1630680149725,562
1630680150287,563
1630680150850,583
1630680151433,600
1630680152033,619
1630680152652,616
1630680153268,597
1630680153865,588
1630680154453,583
1630680155036,573
1630680155609,561
1630680156170,554
1630680156724,552
1630680157276,551
1630680157827,537
1630680158364,531
1630680158895,528
1630680159423,538
1630680159961,550
1630680160511,552
1630680161063,553
1630680161616,572
1630680162188,584
1630680162772,592
1630680163364,582
1630680163946,576
1630680164522,575
1630680165097,576
1630680165673,579
1630680166252,571
1630680166823,562
1630680167385,558
1630680167943,559
1630680168502,565
1630680169067,580
1630680169647,601
1630680170248,592
1630680170840,584
1630680171424,589
1630680172013,593
1630680172606,602
1630680173208,603
1630680173811,596
1630680174407,576
1630680174983,568
1630680175551,567
1630680176118,567
1630680176685,573
1630680177258,566
1630680177824,560
1630680178384,560
1630680178944,566
1630680179510,574
1630680180084,560
1630680180644,559
1630680181203,565
1630680181768,566
1630680182334,561
1630680182895,555
1630680183450,552
1630680184002,549
1630680184551,549
1630680185100,541
1630680185641,537
1630680186178,536
1630680186714,529
1630680187243,523
1630680187766,519
1630680188285,518
1630680188803,517
1630680189320,518
1630680189838,529
1630680190367,545
1630680190912,561
1630680191473,561
1630680192034,557
1630680192591,557
1630680193148,558
1630680193706,567
1630680194273,558
1630680194831,552
1630680195383,558
1630680195941,569
1630680196510,586
1630680197096,591
1630680197687,574
1630680198261,563
1630680198824,564
1630680199388,562
1630680199950,562
1630680200512,559
1630680201071,568
1630680201639,570
1630680202209,572
1630680202781,564
1630680203345,565
1630680203910,577
1630680204487,583
1630680205070,593
1630680205663,602
1630680206265,592
1630680206857,574
1630680207431,563
1630680207994,556
1630680208550,556
1630680209106,559
1630680209665,554
1630680210219,551
1630680210770,548
1630680211318,559
1630680211877,580
1630680212457,603
1630680213060,594
1630680213654,581
1630680214235,601
1630680214836,595
1630680215431,593
1630680216024,575
1630680216599,571
1630680217170,577
1630680217747,573
1630680218320,580
1630680218900,562
1630680219462,566
1630680220028,574
1630680220602,571
1630680221173,577
1630680221750,559
1630680222309,555
1630680222864,564
1630680223428,584
1630680224012,586
1630680224598,589
1630680225187,568
1630680225755,561
1630680226316,572
1630680226888,571
1630680227459,587
1630680228046,576
1630680228622,567
1630680229189,573
1630680229762,573
1630680230335,579
1630680230914,584
1630680231498,585
1630680232083,582
1630680232665,587
1630680233252,598
1630680233850,587
1630680234437,584
1630680235021,582
1630680235603,590
1630680236193,591
1630680236784,577
1630680237361,569
1630680237930,575
1630680238505,588
1630680239093,570
1630680239663,567
1630680240230,563
1630680240793,575
1630680241368,592
1630680241960,573
1630680242533,579
1630680243112,571
1630680243683,577
1630680244260,572
1630680244832,560
1630680245392,566
1630680245958,571
1630680246529,575
1630680247104,574
1630680247678,567
1630680248245,565
1630680248810,559
1630680249369,556
1630680249925,558
1630680250483,569
1630680251052,582
1630680251634,597
1630680252231,583
1630680252814,580
1630680253394,583
1630680253977,603
1630680254580,598
1630680255178,582
1630680255760,571
1630680256331,570
1630680256901,564
1630680257465,546
1630680258011,540
1630680258551,546
1630680259097,545
1630680259642,558
1630680260200,584
1630680260784,612
1630680261396,640
1630680262036,611
1630680262647,590
1630680263237,596
1630680263833,606
1630680264439,605
1630680265044,595
1630680265639,574
1630680266213,577
1630680266790,574
1630680267364,587
1630680267951,599
1630680268550,586
1630680269136,591
1630680269727,608
1630680270335,632
1630680270967,627
1630680271594,620
1630680272214,614
1630680272828,602
1630680273430,599
1630680274029,592
1630680274621,577
1630680275198,581
1630680275779,583
1630680276362,589
1630680276951,586
1630680277537,590
1630680278127,591
1630680278718,627
1630680279345,648
1630680279993,613
1630680280606,617
1630680281223,611
1630680281834,612
1630680282446,607
1630680283053,591
1630680283644,591
1630680284235,593
1630680284828,607
1630680285435,583
1630680286018,581
1630680286599,571
1630680287170,579
1630680287749,593
1630680288342,584
1630680288926,580
1630680289506,584
1630680290090,589
1630680290679,594
1630680291273,587
1630680291860,572
1630680292432,581
1630680293013,580
1630680293593,573
1630680294166,561
1630680294727,571
1630680295298,570
1630680295868,581
1630680296449,575
1630680297024,567
1630680297591,575
1630680298166,580
1630680298746,606
1630680299352,587
1630680299939,574
1630680300513,571
1630680301084,574
1630680301658,590
1630680302248,572
1630680302820,567
1630680303387,564
1630680303951,564
1630680304515,580
1630680305095,559
1630680305654,558
1630680306212,551
1630680306763,561
1630680307324,551
1630680307875,547
1630680308422,557
1630680308979,578
1630680309557,587
1630680310144,572
1630680310716,559
1630680311275,554
1630680311829,557
1630680312386,560
1630680312946,556
1630680313502,557
1630680314059,559
1630680314618,568
1630680315186,580
1630680315766,565
1630680316331,565
1630680316896,575
1630680317471,582
1630680318053,562
1630680318615,556
1630680319171,552
1630680319723,554
1630680320277,555
1630680320832,557
1630680321389,555
1630680321944,561
1630680322505,560
1630680323065,556
1630680323621,558
1630680324179,566
1630680324745,567
1630680325312,558
1630680325870,550
1630680326420,555
1630680326975,568
1630680327543,575
1630680328118,589
1630680328707,593
1630680329300,578
1630680329878,558
1630680330436,555
1630680330991,554
1630680331545,560
1630680332105,562
1630680332667,575
1630680333242,567
1630680333809,579
1630680334388,597
1630680334985,607
1630680335592,596
1630680336188,599
1630680336787,598
1630680337385,591
1630680337976,584
1630680338560,568
1630680339128,570
1630680339698,569
1630680340267,596
1630680340863,602
1630680341465,585
1630680342050,589
1630680342639,612
1630680343251,612
1630680343863,601
1630680344464,601
1630680345065,598
1630680345663,600
1630680346263,583
1630680346846,579
1630680347425,576
1630680348001,587
1630680348588,597
1630680349185,584
1630680349769,578
1630680350347,591
1630680350938,616
1630680351554,619
1630680352173,617
1630680352790,599
1630680353389,599
1630680353988,603
1630680354591,589
1630680355180,576
1630680355756,571
1630680356327,573
1630680356900,563
1630680357463,545
1630680358008,532
1630680358540,533
1630680359073,532
1630680359605,538
1630680360143,528
1630680360671,541
1630680361212,561
1630680361773,579
1630680362352,607
1630680362959,605
1630680363564,588
1630680364152,587
1630680364739,595
1630680365334,591
1630680365925,591
1630680366516,599
1630680367115,585
1630680367700,577
1630680368277,587
1630680368864,589
1630680369453,596
1630680370049,591
1630680370640,594
1630680371234,600
1630680371834,616
1630680372450,619
1630680373069,599
1630680373668,592
1630680374260,591
1630680374851,597
1630680375448,599
1630680376047,588
1630680376635,586
1630680377221,581
1630680377802,598
1630680378400,611
1630680379011,603
1630680379614,604
1630680380218,612
1630680380830,627
1630680381457,643
1630680382100,611
1630680382711,599
1630680383310,608
1630680383918,612
1630680384530,620
1630680385150,603
1630680385753,597
1630680386350,595
1630680386945,597
1630680387542,601
1630680388143,606
1630680388749,594
1630680389343,606
1630680389949,616
1630680390565,629
1630680391194,621
1630680391815,614
1630680392429,620
1630680393049,630
1630680393679,633
1630680394312,609
1630680394921,608
1630680395529,606
1630680396135,608
1630680396743,592
1630680397335,583
1630680397918,579
1630680398497,584
1630680399081,593
1630680399674,609
1630680400283,598
1630680400881,622
1630680401503,639
1630680402142,672
1630680402814,652
1630680403466,621
1630680404087,621
1630680404708,621
1630680405329,636
1630680405965,618
1630680406583,604
1630680407187,605
1630680407792,605
1630680408397,600
1630680408997,586
1630680409583,579
1630680410162,590
1630680410752,612
1630680411364,628
1630680411992,630
1630680412622,609
1630680413231,600
1630680413831,613
1630680414444,640
1630680415084,627
1630680415711,613
1630680416324,594
1630680416918,601
1630680417519,594
1630680418113,590
1630680418703,575
1630680419278,582
1630680419860,597
1630680420457,634
1630680421091,663
1630680421754,658
1630680422412,640
1630680423052,642
1630680423694,656
1630680424350,642
1630680424992,644
1630680425636,616
1630680426252,604
1630680426856,592
1630680427448,591
1630680428039,596
1630680428635,594
1630680429229,610
1630680429839,618
1630680430457,652
1630680431109,644
1630680431753,608
1630680432361,613
1630680432974,619
1630680433593,618
1630680434211,626
1630680434837,608
1630680435445,603
1630680436048,599
1630680436647,599
1630680437246,589
1630680437835,590
1630680438425,590
1630680439015,594
1630680439609,599
1630680440208,587
1630680440795,571
1630680441366,561
1630680441927,567
1630680442494,589
1630680443083,608
1630680443691,615
1630680444306,620
1630680444926,613
1630680445539,605
1630680446144,609
1630680446753,612
1630680447365,624
1630680447989,623
1630680448612,613
1630680449225,594
1630680449819,584
1630680450403,588
1630680450991,593
1630680451584,576
1630680452160,566
1630680452726,576
1630680453302,582
1630680453884,584
1630680454468,586
1630680455054,595
1630680455649,601
1630680456250,596
1630680456846,577
1630680457423,570
1630680457993,562
1630680458555,548
1630680459103,534
1630680459637,528
1630680460165,525
1630680460690,530
1630680461220,552
1630680461772,566
1630680462338,572
1630680462910,569
1630680463479,565
1630680464044,568
1630680464612,576
1630680465188,583
1630680465771,581
1630680466352,567
1630680466919,555
1630680467474,548
1630680468022,544
1630680468566,539
1630680469105,532
1630680469637,527
1630680470164,525
1630680470689,524
1630680471213,519
1630680471732,522
1630680472254,515
1630680472769,512
1630680473281,513
1630680473794,520
1630680474314,518
1630680474832,517
1630680475349,526
1630680475875,532
1630680476407,539
1630680476946,545
1630680477491,552
1630680478043,561
1630680478604,580
1630680479184,594
1630680479778,574
1630680480352,576
1630680480928,578
1630680481506,575
1630680482081,587
1630680482668,590
1630680483258,580
1630680483838,580
1630680484418,585
1630680485003,591
1630680485594,611
1630680486205,600
1630680486805,608
1630680487413,634
1630680488047,646
1630680488693,616
1630680489309,621
1630680489930,610
1630680490540,616
1630680491156,615
1630680491771,599
1630680492370,601
1630680492971,607
1630680493578,594
1630680494172,591
1630680494763,606
1630680495369,614
1630680495983,632
1630680496615,618
1630680497233,619
1630680497852,627
1630680498479,605
1630680499084,590
1630680499674,576
1630680500250,574
1630680500824,595
1630680501419,601
1630680502020,636
1630680502656,658
1630680503314,661
1630680503975,698
1630680504673,700
1630680505373,737
1630680506110,689
1630680506799,654
1630680507453,649
1630680508102,640
1630680508742,646
1630680509388,626
1630680510014,637
1630680510651,643
1630680511294,655
1630680511949,674
1630680512623,649
1630680513272,656
1630680513928,652
1630680514580,634
1630680515214,631
1630680515845,627
1630680516472,626
1630680517098,629
1630680517727,617
1630680518344,636
1630680518980,642
1630680519622,635
1630680520257,637
1630680520894,647
1630680521541,655
1630680522196,667
1630680522863,632
1630680523495,620
1630680524115,635
1630680524750,625
1630680525375,620
1630680525995,629
1630680526624,635
1630680527259,648
1630680527907,656
1630680528563,640
1630680529203,647
1630680529850,650
1630680530500,634
1630680531134,622
1630680531756,615
1630680532371,621
1630680532992,618
1630680533610,603
1630680534213,609
1630680534822,623
1630680535445,623
1630680536068,611
1630680536679,594
1630680537273,581
1630680537854,599
1630680538453,600
1630680539053,594
1630680539647,597
1630680540244,598
1630680540842,595
1630680541437,579
1630680542016,575
1630680542591,567
1630680543158,554
1630680543712,546
1630680544258,548
1630680544806,555
1630680545361,550
1630680545911,551
1630680546462,558
1630680547020,565
1630680547585,577
1630680548162,574
1630680548736,558
1630680549294,556
1630680549850,554
1630680550404,554
1630680550958,553
1630680551511,547
1630680552058,550
1630680552608,556
1630680553164,567
1630680553731,585
1630680554316,594
1630680554910,603
1630680555513,599
1630680556112,607
1630680556719,618
1630680557337,599
1630680557936,587
1630680558523,583
1630680559106,581
1630680559687,578
1630680560265,576
1630680560841,576
1630680561417,579
1630680561996,584
1630680562580,584
1630680563164,604
1630680563768,637
1630680564405,645
1630680565050,629
1630680565679,618
1630680566297,618
1630680566915,620
1630680567535,613
1630680568148,598
1630680568746,592
1630680569338,590
1630680569928,588
1630680570516,577
1630680571093,582
1630680571675,608
1630680572283,648
1630680572931,650
1630680573581,640
1630680574221,642
1630680574863,664
1630680575527,667
1630680576194,629
1630680576823,611
1630680577434,611
1630680578045,610
1630680578655,606
1630680579261,617
1630680579878,622
1630680580500,629
1630680581129,641
1630680581770,636
1630680582406,640
1630680583046,647
1630680583693,653
1630680584346,647
1630680584993,627
1630680585620,624
1630680586244,621
1630680586865,615
1630680587480,607
1630680588087,623
1630680588710,640
1630680589350,668
1630680590018,673
1630680590691,652
1630680591343,644
1630680591987,660
1630680592647,645
1630680593292,617
1630680593909,616
1630680594525,625
1630680595150,614
1630680595764,603
1630680596367,606
1630680596973,624
1630680597597,649
1630680598246,647
1630680598893,646
1630680599539,658
1630680600197,672
1630680600869,662
1630680601531,627
1630680602158,616
1630680602774,615
